user_id,last_order,frequency,monetary,recency,r_score,f_score,m_score,rfm_segment
U011060,2025-11-25,4,2195.3,36,4,3,3,Potential Loyalists
U011061,2025-10-29,7,3229.98,63,3,5,4,Loyal
U011062,2025-12-11,8,5170.56,20,4,5,5,Champions
U011063,2025-11-30,5,2505.7400000000002,31,4,4,3,Champions
U011064,2025-03-17,1,721.07,289,1,1,1,Hibernating
U011065,2025-12-27,6,1877.8899999999999,4,5,4,2,Champions
U011066,2025-08-01,3,2610.56,152,1,2,3,Hibernating
U011067,2025-12-03,5,3226.3100000000004,28,4,4,4,Champions
U011068,2025-11-27,3,3251.62,34,4,2,4,New & Promising
U011069,2025-11-10,4,1387.75,51,3,3,2,Potential Loyalists
U011070,2025-08-20,4,2249.59,133,1,3,3,At Risk
U011071,2025-07-27,6,3192.67,157,1,4,3,Loyal
U011072,2025-11-22,10,7690.54,39,3,5,5,Loyal
U011073,2025-12-12,10,5736.18,19,4,5,5,Champions
U011074,2025-11-20,3,1554.1100000000001,41,3,2,2,Potential Loyalists
U011075,2025-12-11,5,3455.03,20,4,4,4,Champions
U011076,2025-12-16,10,6646.28,15,5,5,5,Champions
U011077,2025-11-11,4,1243.9,50,3,3,2,Potential Loyalists
U011078,2025-12-24,3,1775.3799999999999,7,5,2,2,New & Promising
U011079,2025-08-31,3,1211.27,122,2,2,2,Hibernating
U011080,2025-08-07,6,3124.2599999999998,146,1,4,3,Loyal
U011081,2025-10-16,4,3113.63,76,2,3,3,At Risk
U011082,2025-12-11,14,6169.71,20,4,5,5,Champions
U011083,2025-08-16,5,1390.24,137,1,4,2,Loyal
U011084,2025-10-12,3,2462.04,80,2,2,3,Hibernating
U011085,2025-12-13,6,3799.9700000000003,18,4,4,4,Champions
U011086,2025-11-29,8,3613.1000000000004,32,4,5,4,Champions
U011087,2025-12-12,4,1735.22,19,4,3,2,Potential Loyalists
U011089,2025-06-04,1,228.96,210,1,1,1,Hibernating
U011090,2025-05-04,1,658.28,241,1,1,1,Hibernating
U011091,2025-10-22,3,1240.23,70,2,2,2,Hibernating
U011092,2025-11-01,6,3436.45,60,3,4,4,Loyal
U011093,2025-08-21,2,1499.28,132,1,2,2,Hibernating
U011094,2025-04-09,2,1562.24,266,1,2,2,Hibernating
U011095,2025-11-03,3,2544.69,58,3,2,3,Potential Loyalists
U011096,2025-12-28,2,666.79,3,5,2,1,New & Promising
U011097,2025-04-17,4,3869.5299999999997,258,1,3,4,At Risk
U011098,2025-12-22,7,3564.2599999999998,9,5,5,4,Champions
U011099,2025-12-08,8,5971.23,23,4,5,5,Champions
U011100,2025-10-15,4,3888.26,77,2,3,4,At Risk
U011101,2025-05-13,2,1188.24,232,1,2,1,Hibernating
U011102,2025-12-13,3,1731.03,18,4,2,2,New & Promising
U011103,2025-06-05,3,777.29,209,1,2,1,Hibernating
U011104,2025-01-16,1,974.18,349,1,1,1,Hibernating
U011105,2025-09-12,7,6921.5,110,2,5,5,Loyal
U011106,2025-12-01,5,3295.81,30,4,4,4,Champions
U011107,2025-10-29,5,3378.26,63,3,4,4,Loyal
U011108,2025-10-26,3,917.28,66,3,2,1,Potential Loyalists
U011109,2025-07-26,6,5244.64,158,1,4,5,Loyal
U011110,2025-11-08,2,545.3,53,3,2,1,Potential Loyalists
U011111,2025-11-16,3,2054.76,45,3,2,2,Potential Loyalists
U011112,2025-10-21,2,1004.33,71,2,2,1,Hibernating
U011113,2025-05-01,1,364.55,244,1,1,1,Hibernating
U011114,2025-12-16,6,3185.45,15,5,4,3,Champions
U011115,2025-04-22,3,1748.8400000000001,253,1,2,2,Hibernating
U011116,2025-05-11,3,1113.3400000000001,234,1,2,1,Hibernating
U011117,2025-12-06,8,4438.33,25,4,5,4,Champions
U011118,2025-11-25,5,3542.21,36,4,4,4,Champions
U011119,2025-10-18,8,7516.65,74,2,5,5,Loyal
U011120,2025-11-24,5,4493.34,37,3,4,4,Loyal
U011121,2025-11-30,10,6770.77,31,4,5,5,Champions
U011122,2025-11-11,5,1990.0900000000001,50,3,4,2,Loyal
U011123,2025-11-16,1,608.21,45,3,1,1,Potential Loyalists
U011124,2025-10-24,1,195.73,68,2,1,1,Hibernating
U011125,2025-10-08,3,1822.3000000000002,84,2,2,2,Hibernating
U011126,2025-10-18,5,3034.85,74,2,4,3,Loyal
U011127,2025-12-20,7,3541.65,11,5,5,4,Champions
U011128,2025-10-21,4,2142.55,71,2,3,3,At Risk
U011129,2025-09-15,3,3361.3900000000003,107,2,2,4,Hibernating
U011130,2025-12-08,2,883.26,23,4,2,1,New & Promising
U011131,2025-12-17,4,2268.16,14,5,3,3,Potential Loyalists
U011132,2025-04-09,2,1589.75,266,1,2,2,Hibernating
U011133,2025-08-21,3,989.53,132,1,2,1,Hibernating
U011134,2025-06-15,1,534.76,199,1,1,1,Hibernating
U011135,2025-12-20,5,2164.13,11,5,4,3,Champions
U011136,2025-08-31,2,1072.75,122,2,2,1,Hibernating
U011137,2025-12-10,5,2557.73,21,4,4,3,Champions
U011138,2025-10-30,7,3824.67,62,3,5,4,Loyal
U011139,2025-12-13,8,6589.02,18,4,5,5,Champions
U011140,2025-05-09,2,1100.26,236,1,2,1,Hibernating
U011141,2025-12-08,3,871.05,23,4,2,1,New & Promising
U011142,2025-06-06,5,5062.66,208,1,4,5,Loyal
U011143,2025-01-13,1,409.16,352,1,1,1,Hibernating
U011144,2025-08-24,3,1675.85,129,1,2,2,Hibernating
U011145,2025-12-07,14,8795.77,24,4,5,5,Champions
U011146,2025-08-30,4,1113.3,123,2,3,1,At Risk
U011147,2025-09-05,2,2323.53,117,2,2,3,Hibernating
U011148,2025-11-05,3,1334.15,56,3,2,2,Potential Loyalists
U011149,2025-08-30,3,1464.51,123,2,2,2,Hibernating
U011150,2025-11-20,6,5246.1900000000005,41,3,4,5,Loyal
U011151,2025-07-23,1,1190.96,161,1,1,1,Hibernating
U011153,2025-10-08,3,1200.88,84,2,2,2,Hibernating
U011154,2025-11-09,2,903.78,52,3,2,1,Potential Loyalists
U011155,2025-03-05,1,239.16,301,1,1,1,Hibernating
U011156,2025-11-28,1,335.74,33,4,1,1,New & Promising
U011157,2025-08-17,1,156.04,136,1,1,1,Hibernating
U011158,2025-12-03,8,2870.87,28,4,5,3,Champions
U011159,2025-11-06,7,6733.98,55,3,5,5,Loyal
U011160,2025-11-17,5,2471.82,44,3,4,3,Loyal
U011161,2025-12-01,6,2541.1,30,4,4,3,Champions
U011162,2025-11-15,13,9583.57,46,3,5,5,Loyal
U011163,2025-10-29,5,2586.26,63,3,4,3,Loyal
U011164,2025-10-10,5,2193.97,82,2,4,3,Loyal
U011165,2025-10-26,2,896.4300000000001,66,3,2,1,Potential Loyalists
U011166,2025-12-05,9,5084.59,26,4,5,5,Champions
U011167,2025-11-04,4,1252.83,57,3,3,2,Potential Loyalists
U011168,2025-05-27,3,1822.62,218,1,2,2,Hibernating
U011169,2025-12-31,3,1861.45,0,5,2,2,New & Promising
U011170,2025-12-13,4,3270.3,18,4,3,4,Potential Loyalists
U011171,2025-12-26,3,1746.88,5,5,2,2,New & Promising
U011172,2025-11-23,11,7200.46,38,3,5,5,Loyal
U011173,2025-04-30,3,1331.3999999999999,245,1,2,2,Hibernating
U011174,2025-03-11,1,429.43,295,1,1,1,Hibernating
U011175,2025-04-11,2,564.74,264,1,2,1,Hibernating
U011176,2025-10-06,5,2126.8900000000003,86,2,4,3,Loyal
U011177,2025-12-15,3,2118.5,16,5,2,2,New & Promising
U011178,2025-12-13,2,477.34000000000003,18,4,2,1,New & Promising
U011179,2025-07-22,4,2912.37,162,1,3,3,At Risk
U011180,2025-03-26,2,1208.24,280,1,2,2,Hibernating
U011181,2025-12-06,3,2602.67,25,4,2,3,New & Promising
U011182,2025-12-19,4,3730.4,12,5,3,4,Potential Loyalists
U011183,2025-12-27,5,3046.42,4,5,4,3,Champions
U011184,2025-12-13,3,1081.8500000000001,18,4,2,1,New & Promising
U011185,2025-12-25,6,4192.66,6,5,4,4,Champions
U011186,2025-11-29,11,5926.43,32,4,5,5,Champions
U011187,2025-09-23,4,2199.92,99,2,3,3,At Risk
U011188,2025-11-12,5,3363.12,49,3,4,4,Loyal
U011189,2025-12-30,5,3946.4799999999996,1,5,4,4,Champions
U011190,2025-11-11,8,6030.4800000000005,50,3,5,5,Loyal
U011191,2025-09-20,2,1630.91,102,2,2,2,Hibernating
U011192,2025-11-16,6,3414.29,45,3,4,4,Loyal
U011193,2025-11-12,2,843.5699999999999,49,3,2,1,Potential Loyalists
U011194,2025-11-13,5,1917.07,48,3,4,2,Loyal
U011195,2025-12-28,9,4966.52,3,5,5,5,Champions
U011196,2025-10-13,2,1053.62,79,2,2,1,Hibernating
U011197,2025-05-01,2,1279.3200000000002,244,1,2,2,Hibernating
U011198,2025-12-11,9,4805.36,20,4,5,5,Champions
U011199,2025-11-09,8,4773.389999999999,52,3,5,5,Loyal
U011200,2025-11-15,6,3875.0600000000004,46,3,4,4,Loyal
U011201,2025-11-12,4,2348.23,49,3,3,3,Potential Loyalists
U011202,2025-05-20,1,457.38,225,1,1,1,Hibernating
U011203,2025-12-20,3,942.66,11,5,2,1,New & Promising
U011204,2025-02-17,1,169.54,317,1,1,1,Hibernating
U011205,2025-04-10,4,2231.1,265,1,3,3,At Risk
U011206,2025-12-07,3,1801.4,24,4,2,2,New & Promising
U011208,2025-11-12,7,3741.26,49,3,5,4,Loyal
U011209,2025-07-20,1,175.08,164,1,1,1,Hibernating
U011210,2025-10-28,4,2957.36,64,3,3,3,Potential Loyalists
U011211,2025-06-02,2,1012.6899999999999,212,1,2,1,Hibernating
U011212,2025-11-17,6,2949.18,44,3,4,3,Loyal
U011213,2025-12-06,6,2237.7200000000003,25,4,4,3,Champions
U011214,2025-12-30,3,2312.56,1,5,2,3,New & Promising
U011215,2025-11-24,4,1258.6399999999999,37,3,3,2,Potential Loyalists
U011216,2025-10-03,8,4792.5199999999995,89,2,5,5,Loyal
U011218,2025-12-14,5,1828.29,17,5,4,2,Champions
U011219,2025-12-13,5,3355.32,18,4,4,4,Champions
U011220,2025-12-06,12,5117.45,25,4,5,5,Champions
U011221,2025-11-30,6,3420.59,31,4,4,4,Champions
U011222,2025-09-19,4,3611.6099999999997,103,2,3,4,At Risk
U011223,2025-12-27,7,3036.79,4,5,5,3,Champions
U011225,2025-06-27,3,1405.28,187,1,2,2,Hibernating
U011226,2025-12-24,10,5778.76,7,5,5,5,Champions
U011227,2025-09-09,4,2913.16,113,2,3,3,At Risk
U011228,2025-09-04,3,1331.05,118,2,2,2,Hibernating
U011229,2025-11-21,3,2161.3500000000004,40,3,2,3,Potential Loyalists
U011230,2025-11-26,6,2705.2799999999997,35,4,4,3,Champions
U011231,2025-12-21,14,7000.76,10,5,5,5,Champions
U011232,2025-12-10,12,5894.37,21,4,5,5,Champions
U011233,2025-06-05,4,1650.62,209,1,3,2,At Risk
U011234,2025-11-28,7,3757.3999999999996,33,4,5,4,Champions
U011235,2025-12-31,11,8676.619999999999,0,5,5,5,Champions
U011236,2025-12-31,4,1827.67,0,5,3,2,Potential Loyalists
U011237,2025-09-27,3,1533.8,95,2,2,2,Hibernating
U011238,2025-07-19,1,411.04,165,1,1,1,Hibernating
U011239,2025-12-28,9,6442.360000000001,3,5,5,5,Champions
U011240,2025-12-18,6,4690.1,13,5,4,4,Champions
U011241,2025-12-21,1,485.0,10,5,1,1,New & Promising
U011242,2025-10-20,9,4633.69,72,2,5,4,Loyal
U011243,2025-11-13,7,3725.1400000000003,48,3,5,4,Loyal
U011244,2025-10-28,9,10406.33,64,3,5,5,Loyal
U011245,2025-12-02,11,12805.64,29,4,5,5,Champions
U011246,2025-11-12,5,1967.03,49,3,4,2,Loyal
U011247,2025-12-20,8,3966.04,11,5,5,4,Champions
U011248,2025-12-02,6,3473.56,29,4,4,4,Champions
U011249,2025-11-12,4,2377.8,49,3,3,3,Potential Loyalists
U011250,2025-07-31,3,1005.4,153,1,2,1,Hibernating
U011251,2025-12-17,15,9689.34,14,5,5,5,Champions
U011252,2025-06-25,4,2215.85,189,1,3,3,At Risk
U011253,2025-08-09,5,3717.8599999999997,144,1,4,4,Loyal
U011254,2025-07-14,6,5173.75,170,1,4,5,Loyal
U011255,2025-08-23,3,1358.8400000000001,130,1,2,2,Hibernating
U011256,2025-11-12,2,1457.2,49,3,2,2,Potential Loyalists
U011257,2025-01-31,1,652.89,334,1,1,1,Hibernating
U011258,2025-09-03,4,2356.8199999999997,119,2,3,3,At Risk
U011259,2025-12-13,6,3170.63,18,4,4,3,Champions
U011260,2025-12-17,5,2753.14,14,5,4,3,Champions
U011261,2025-12-01,5,3694.4,30,4,4,4,Champions
U011262,2025-12-22,7,3749.04,9,5,5,4,Champions
U011263,2025-09-30,2,1536.03,92,2,2,2,Hibernating
U011264,2025-08-22,3,2352.16,131,1,2,3,Hibernating
U011265,2025-10-12,1,377.0,80,2,1,1,Hibernating
U011266,2025-12-13,12,7839.4,18,4,5,5,Champions
U011267,2025-11-21,8,3738.82,40,3,5,4,Loyal
U011268,2025-10-07,5,1804.81,85,2,4,2,Loyal
U011269,2025-02-13,1,340.79,321,1,1,1,Hibernating
U011270,2025-12-23,8,7711.35,8,5,5,5,Champions
U011271,2025-10-12,6,3139.07,80,2,4,3,Loyal
U011272,2025-12-18,4,3277.81,13,5,3,4,Potential Loyalists
U011273,2025-12-11,6,8764.1,20,4,4,5,Champions
U011274,2025-12-06,6,2207.58,25,4,4,3,Champions
U011275,2025-11-17,1,383.54,44,3,1,1,Potential Loyalists
U011276,2025-01-03,1,508.21,362,1,1,1,Hibernating
U011277,2025-11-09,3,940.75,52,3,2,1,Potential Loyalists
U011278,2025-08-22,7,3506.0,131,1,5,4,Loyal
U011279,2025-12-19,5,2113.44,12,5,4,2,Champions
U011280,2025-08-04,4,2004.8899999999999,149,1,3,2,At Risk
U011281,2025-10-28,5,2195.9,64,3,4,3,Loyal
U011282,2025-04-14,2,4245.76,261,1,2,4,Hibernating
U011283,2025-12-30,8,4051.94,1,5,5,4,Champions
U011284,2025-10-31,4,2836.96,61,3,3,3,Potential Loyalists
U011285,2025-09-30,2,2019.8300000000002,92,2,2,2,Hibernating
U011286,2025-10-16,9,4402.42,76,2,5,4,Loyal
U011287,2025-08-29,9,9113.12,124,2,5,5,Loyal
U011288,2025-12-09,7,4176.14,22,4,5,4,Champions
U011289,2025-10-19,12,7296.969999999999,73,2,5,5,Loyal
U011290,2025-12-10,5,3205.89,21,4,4,4,Champions
U011291,2025-08-27,5,3077.46,126,2,4,3,Loyal
U011292,2025-10-26,14,9140.79,66,3,5,5,Loyal
U011293,2025-11-20,7,3335.7400000000002,41,3,5,4,Loyal
U011294,2025-12-13,6,2595.2,18,4,4,3,Champions
U011296,2025-10-21,2,1206.1399999999999,71,2,2,2,Hibernating
U011297,2025-10-28,2,419.02,64,3,2,1,Potential Loyalists
U011298,2025-10-31,2,1163.15,61,3,2,1,Potential Loyalists
U011299,2025-10-22,2,3766.94,70,2,2,4,Hibernating
U011300,2025-07-30,2,1510.75,154,1,2,2,Hibernating
U011302,2025-03-04,1,478.9,302,1,1,1,Hibernating
U011303,2025-12-12,3,1622.2,19,4,2,2,New & Promising
U011304,2025-10-20,14,7265.11,72,2,5,5,Loyal
U011305,2025-12-27,6,4258.4,4,5,4,4,Champions
U011306,2025-10-27,5,3069.28,65,3,4,3,Loyal
U011307,2025-09-28,3,1393.3400000000001,94,2,2,2,Hibernating
U011308,2025-11-03,7,5232.05,58,3,5,5,Loyal
U011309,2025-11-02,1,381.22,59,3,1,1,Potential Loyalists
U011310,2025-12-26,10,10373.04,5,5,5,5,Champions
U011311,2025-06-22,4,2775.02,192,1,3,3,At Risk
U011312,2025-12-11,3,1404.71,20,4,2,2,New & Promising
U011313,2025-12-14,9,3493.56,17,5,5,4,Champions
U011314,2025-08-09,1,552.62,144,1,1,1,Hibernating
U011315,2025-12-28,13,9055.02,3,5,5,5,Champions
U011316,2025-11-15,8,6875.95,46,3,5,5,Loyal
U011317,2025-09-20,3,1865.71,102,2,2,2,Hibernating
U011318,2025-12-17,5,3388.4,14,5,4,4,Champions
U011319,2025-09-06,4,3600.89,116,2,3,4,At Risk
U011320,2025-09-12,1,1301.98,110,2,1,2,Hibernating
U011321,2025-12-17,5,4058.9399999999996,14,5,4,4,Champions
U011322,2025-09-09,1,397.41,113,2,1,1,Hibernating
U011323,2025-12-28,9,4225.37,3,5,5,4,Champions
U011324,2025-06-17,2,563.19,197,1,2,1,Hibernating
U011325,2025-12-31,6,2879.79,0,5,4,3,Champions
U011327,2025-09-08,3,1445.51,114,2,2,2,Hibernating
U011328,2025-09-27,6,2954.02,95,2,4,3,Loyal
U011329,2025-10-01,1,1021.95,91,2,1,1,Hibernating
U011330,2025-09-19,7,3289.9,103,2,5,4,Loyal
U011331,2025-11-17,7,3186.98,44,3,5,3,Loyal
U011332,2025-11-19,9,5260.74,42,3,5,5,Loyal
U011333,2025-09-13,3,1715.3200000000002,109,2,2,2,Hibernating
U011334,2025-12-04,6,8311.18,27,4,4,5,Champions
U011335,2025-03-24,1,265.49,282,1,1,1,Hibernating
U011336,2025-09-23,2,2547.5699999999997,99,2,2,3,Hibernating
U011337,2025-08-02,1,1102.62,151,1,1,1,Hibernating
U011338,2025-11-17,10,10948.89,44,3,5,5,Loyal
U011339,2025-12-30,7,6027.06,1,5,5,5,Champions
U011340,2025-12-23,2,1346.77,8,5,2,2,New & Promising
U011341,2025-09-08,1,770.19,114,2,1,1,Hibernating
U011343,2025-11-09,3,2760.36,52,3,2,3,Potential Loyalists
U011344,2025-11-12,4,1815.12,49,3,3,2,Potential Loyalists
U011345,2025-08-31,2,951.39,122,2,2,1,Hibernating
U011346,2025-10-27,7,5052.6,65,3,5,5,Loyal
U011347,2025-12-26,6,3780.49,5,5,4,4,Champions
U011348,2025-12-23,4,1630.87,8,5,3,2,Potential Loyalists
U011349,2025-11-01,3,2478.57,60,3,2,3,Potential Loyalists
U011350,2025-12-13,15,8226.42,18,4,5,5,Champions
U011351,2025-03-25,3,1635.94,281,1,2,2,Hibernating
U011352,2025-10-23,7,4677.73,69,2,5,4,Loyal
U011353,2025-11-10,9,6475.93,51,3,5,5,Loyal
U011354,2025-08-14,4,3433.49,139,1,3,4,At Risk
U011355,2025-12-14,5,4861.19,17,5,4,5,Champions
U011356,2025-03-28,1,576.82,278,1,1,1,Hibernating
U011357,2025-01-18,1,883.01,347,1,1,1,Hibernating
U011358,2025-09-18,5,4221.46,104,2,4,4,Loyal
U011359,2025-12-24,8,3683.16,7,5,5,4,Champions
U011360,2025-08-09,6,5130.1900000000005,144,1,4,5,Loyal
U011361,2025-02-14,1,529.84,320,1,1,1,Hibernating
U011362,2025-09-18,4,2549.41,104,2,3,3,At Risk
U011363,2025-11-29,11,8383.9,32,4,5,5,Champions
U011364,2025-12-22,10,5896.13,9,5,5,5,Champions
U011365,2025-12-21,8,5177.530000000001,10,5,5,5,Champions
U011366,2025-12-11,4,2518.34,20,4,3,3,Potential Loyalists
U011367,2025-12-21,3,2740.9399999999996,10,5,2,3,New & Promising
U011368,2025-12-30,5,3428.54,1,5,4,4,Champions
U011369,2025-12-11,6,5124.92,20,4,4,5,Champions
U011370,2025-11-11,3,1174.16,50,3,2,1,Potential Loyalists
U011371,2025-09-08,2,762.5,114,2,2,1,Hibernating
U011372,2025-12-27,8,2120.2,4,5,5,3,Champions
U011373,2025-10-03,8,6810.96,89,2,5,5,Loyal
U011374,2025-08-03,5,5147.429999999999,150,1,4,5,Loyal
U011376,2025-12-15,2,861.99,16,5,2,1,New & Promising
U011377,2025-11-16,9,7987.35,45,3,5,5,Loyal
U011378,2025-10-12,2,654.5799999999999,80,2,2,1,Hibernating
U011379,2025-11-12,4,2345.9,49,3,3,3,Potential Loyalists
U011380,2025-11-22,4,4552.299999999999,39,3,3,4,Potential Loyalists
U011381,2025-11-30,9,6114.34,31,4,5,5,Champions
U011382,2025-11-29,4,3133.99,32,4,3,3,Potential Loyalists
U011383,2025-10-28,7,3086.19,64,3,5,3,Loyal
U011384,2025-10-18,4,2082.35,74,2,3,2,At Risk
U011385,2025-12-16,8,4483.95,15,5,5,4,Champions
U011386,2025-12-26,1,236.38,5,5,1,1,New & Promising
U011387,2025-11-23,4,1308.99,38,3,3,2,Potential Loyalists
U011388,2025-11-10,6,4062.2200000000003,51,3,4,4,Loyal
U011389,2025-01-25,1,744.89,340,1,1,1,Hibernating
U011390,2025-12-13,4,1776.5,18,4,3,2,Potential Loyalists
U011391,2025-11-10,6,3794.61,51,3,4,4,Loyal
U011392,2025-11-15,1,461.96,46,3,1,1,Potential Loyalists
U011393,2025-12-18,10,5594.94,13,5,5,5,Champions
U011394,2025-12-24,7,3881.47,7,5,5,4,Champions
U011395,2025-09-12,1,940.21,110,2,1,1,Hibernating
U011396,2025-11-01,9,6975.38,60,3,5,5,Loyal
U011397,2025-12-31,10,6298.37,0,5,5,5,Champions
U011398,2025-10-02,4,5004.05,90,2,3,5,At Risk
U011399,2025-11-05,4,1712.26,56,3,3,2,Potential Loyalists
U011400,2025-04-20,3,1175.71,255,1,2,1,Hibernating
U011401,2025-12-22,7,6189.89,9,5,5,5,Champions
U011402,2025-07-14,3,2903.73,170,1,2,3,Hibernating
U011403,2025-12-14,7,4196.4,17,5,5,4,Champions
U011404,2025-09-20,4,2322.9300000000003,102,2,3,3,At Risk
U011405,2025-09-26,5,4065.9700000000003,96,2,4,4,Loyal
U011406,2025-05-21,5,3490.44,224,1,4,4,Loyal
U011407,2025-11-11,6,2611.24,50,3,4,3,Loyal
U011408,2025-12-29,2,1486.24,2,5,2,2,New & Promising
U011409,2025-12-02,9,7634.15,29,4,5,5,Champions
U011410,2025-12-27,6,2908.99,4,5,4,3,Champions
U011411,2025-10-27,4,1879.7,65,3,3,2,Potential Loyalists
U011412,2025-10-01,6,2947.73,91,2,4,3,Loyal
U011413,2025-10-01,6,4192.11,91,2,4,4,Loyal
U011414,2025-09-10,6,3509.54,112,2,4,4,Loyal
U011415,2025-09-08,6,2371.0699999999997,114,2,4,3,Loyal
U011416,2025-11-01,5,3977.84,60,3,4,4,Loyal
U011417,2025-12-11,4,2551.14,20,4,3,3,Potential Loyalists
U011418,2025-08-22,2,811.62,131,1,2,1,Hibernating
U011419,2025-12-27,6,3064.17,4,5,4,3,Champions
U011420,2025-09-26,5,4016.41,96,2,4,4,Loyal
U011421,2025-11-22,4,1799.9099999999999,39,3,3,2,Potential Loyalists
U011422,2025-06-03,1,370.86,211,1,1,1,Hibernating
U011423,2025-12-19,12,5899.26,12,5,5,5,Champions
U011424,2025-08-07,1,373.77,146,1,1,1,Hibernating
U011425,2025-11-13,9,7735.1,48,3,5,5,Loyal
U011426,2025-11-12,4,2519.6,49,3,3,3,Potential Loyalists
U011427,2025-12-28,11,10102.89,3,5,5,5,Champions
U011428,2025-02-28,2,1048.21,306,1,2,1,Hibernating
U011429,2025-12-26,7,3235.79,5,5,5,4,Champions
U011430,2025-08-30,7,2732.37,123,2,5,3,Loyal
U011431,2025-10-17,3,1559.4299999999998,75,2,2,2,Hibernating
U011432,2025-12-23,4,1594.94,8,5,3,2,Potential Loyalists
U011433,2025-12-08,8,3935.58,23,4,5,4,Champions
U011434,2025-06-19,4,2065.12,195,1,3,2,At Risk
U011435,2025-09-09,6,3377.93,113,2,4,4,Loyal
U011436,2025-07-14,3,2331.7,170,1,2,3,Hibernating
U011437,2025-12-09,8,5596.1,22,4,5,5,Champions
U011438,2025-05-30,2,1070.71,215,1,2,1,Hibernating
U011439,2025-10-26,5,2643.16,66,3,4,3,Loyal
U011440,2025-10-19,7,5263.72,73,2,5,5,Loyal
U011441,2025-10-20,6,2585.93,72,2,4,3,Loyal
U011442,2025-10-15,8,4549.33,77,2,5,4,Loyal
U011443,2025-10-07,7,5391.74,85,2,5,5,Loyal
U011444,2025-11-07,3,1725.4,54,3,2,2,Potential Loyalists
U011445,2025-12-20,7,3781.0699999999997,11,5,5,4,Champions
U011446,2025-09-27,6,3619.0,95,2,4,4,Loyal
U011447,2025-12-29,6,2435.68,2,5,4,3,Champions
U011448,2025-12-01,10,5217.04,30,4,5,5,Champions
U011449,2025-12-03,6,2960.73,28,4,4,3,Champions
U011450,2025-12-03,5,3310.31,28,4,4,4,Champions
U011451,2025-11-26,2,2082.37,35,4,2,2,New & Promising
U011452,2025-12-14,17,10563.31,17,5,5,5,Champions
U011453,2025-12-02,4,1915.31,29,4,3,2,Potential Loyalists
U011455,2025-12-10,7,4828.84,21,4,5,5,Champions
U011456,2025-05-25,1,740.34,220,1,1,1,Hibernating
U011457,2025-07-13,2,1238.8400000000001,171,1,2,2,Hibernating
U011458,2025-11-07,5,5451.35,54,3,4,5,Loyal
U011459,2025-12-11,11,7108.03,20,4,5,5,Champions
U011460,2025-07-14,2,1377.91,170,1,2,2,Hibernating
U011461,2025-09-10,3,983.2099999999999,112,2,2,1,Hibernating
U011462,2025-08-30,4,2856.6099999999997,123,2,3,3,At Risk
U011463,2025-11-26,7,6661.86,35,4,5,5,Champions
U011464,2025-12-13,8,3808.58,18,4,5,4,Champions
U011465,2025-10-23,6,4507.8,69,2,4,4,Loyal
U011466,2025-12-11,8,3612.16,20,4,5,4,Champions
U011467,2025-10-31,2,940.8,61,3,2,1,Potential Loyalists
U011468,2025-10-13,4,3163.13,79,2,3,3,At Risk
U011469,2025-09-10,5,2843.25,112,2,4,3,Loyal
U011470,2025-11-30,6,3097.1499999999996,31,4,4,3,Champions
U011471,2025-11-10,3,825.9300000000001,51,3,2,1,Potential Loyalists
U011472,2025-12-28,10,3950.44,3,5,5,4,Champions
U011473,2025-10-24,7,3178.9300000000003,68,2,5,3,Loyal
U011474,2025-12-11,5,2201.84,20,4,4,3,Champions
U011476,2025-12-20,7,2541.73,11,5,5,3,Champions
U011477,2025-11-28,4,1664.09,33,4,3,2,Potential Loyalists
U011478,2025-03-11,2,1970.46,295,1,2,2,Hibernating
U011479,2025-07-05,6,6870.03,179,1,4,5,Loyal
U011480,2025-12-31,14,10747.08,0,5,5,5,Champions
U011481,2025-08-24,2,1093.92,129,1,2,1,Hibernating
U011482,2025-11-22,2,850.12,39,3,2,1,Potential Loyalists
U011483,2025-11-29,1,567.7,32,4,1,1,New & Promising
U011484,2025-12-02,1,466.93,29,4,1,1,New & Promising
U011485,2025-09-28,4,2850.37,94,2,3,3,At Risk
U011487,2025-06-16,3,2144.71,198,1,2,3,Hibernating
U011488,2025-12-22,5,7482.129999999999,9,5,4,5,Champions
U011489,2025-10-25,2,572.21,67,2,2,1,Hibernating
U011490,2025-11-11,6,2613.45,50,3,4,3,Loyal
U011491,2025-12-20,9,5463.49,11,5,5,5,Champions
U011492,2025-12-03,6,4623.610000000001,28,4,4,4,Champions
U011493,2025-07-19,6,5301.79,165,1,4,5,Loyal
U011494,2025-07-18,4,2336.4,166,1,3,3,At Risk
U011495,2025-04-05,2,566.8199999999999,270,1,2,1,Hibernating
U011496,2025-11-26,4,2455.83,35,4,3,3,Potential Loyalists
U011497,2025-12-15,6,4572.32,16,5,4,4,Champions
U011498,2025-12-21,7,3949.1800000000003,10,5,5,4,Champions
U011499,2025-08-08,3,1764.4099999999999,145,1,2,2,Hibernating
U011500,2025-09-30,5,2661.06,92,2,4,3,Loyal
U011501,2025-12-28,10,5699.36,3,5,5,5,Champions
U011502,2025-04-28,1,2748.76,247,1,1,3,Hibernating
U011503,2025-10-21,5,1786.6399999999999,71,2,4,2,Loyal
U011504,2025-10-17,6,3126.0499999999997,75,2,4,3,Loyal
U011505,2025-03-24,1,1224.45,282,1,1,2,Hibernating
U011506,2025-12-31,7,3899.3099999999995,0,5,5,4,Champions
U011507,2025-12-02,7,3848.6,29,4,5,4,Champions
